TIMESTAMPms	M4ATTITUDEroll	M4ATTITUDErollspeed
19509	3.122877143323421e-02	1.534625422209501e-03
19521	3.123784810304642e-02	1.536030787974596e-03
19533	3.123391419649124e-02	-6.660409271717072e-04
19545	3.123302012681961e-02	1.099095679819584e-03
19557	3.124541975557804e-02	1.606444362550974e-03
19569	3.125665709376335e-02	4.197433590888977e-04
19581	3.126201033592224e-02	6.383033469319344e-04
19593	3.126615285873413e-02	4.871981218457222e-04
19605	3.126592561602592e-02	1.549664884805679e-04
19617	3.126822784543037e-02	4.844623617827892e-04
19629	3.127756342291832e-02	7.630111649632454e-04
19641	3.127553686499596e-02	4.199529066681862e-04
19653	3.128523007035255e-02	2.339291386306286e-03
19665	3.128243237733841e-02	1.079794019460678e-04
19677	3.128173947334290e-02	4.960987716913223e-04
19689	3.128230571746826e-02	1.777303405106068e-04
19701	3.128531947731972e-02	5.368930287659168e-04
19713	3.128531947731972e-02	5.638897418975830e-04
19725	3.128512576222420e-02	1.024235505610704e-03
19737	3.128710016608238e-02	1.113754231482744e-03
19749	3.129168599843979e-02	9.300969541072845e-04
19761	3.130203112959862e-02	7.576295174658298e-04
19773	3.131293132901192e-02	1.934938132762909e-03
19781	3.131594508886337e-02	2.928599715232849e-04
19793	3.132607787847519e-02	1.643160823732615e-03
19805	3.132627159357071e-02	-5.281381309032440e-04
19821	3.132191300392151e-02	5.226680077612400e-04
19833	3.133554011583328e-02	1.507484354078770e-03
19845	3.134077787399292e-02	5.514584481716156e-04
19857	3.134081512689590e-02	8.810805156826973e-04
19869	3.134810179471970e-02	8.339616470038891e-04
19881	3.134589269757271e-02	3.844695165753365e-04
19893	3.135436028242111e-02	1.512908376753330e-03
19905	3.135717660188675e-02	4.107067361474037e-04
19917	3.135125711560249e-02	-1.229066401720047e-04
19929	3.134591504931450e-02	4.526604898273945e-04
19941	3.135000541806221e-02	3.356961533427238e-04
19953	3.135635331273079e-02	1.012718304991722e-03
19965	3.135922923684120e-02	4.763742908835411e-04
19977	3.135791048407555e-02	9.812214411795139e-04
19989	3.136064857244492e-02	5.708364769816399e-04
20001	3.136573359370232e-02	1.555392984300852e-03
20013	3.137454390525818e-02	4.423530772328377e-04
20025	3.137756511569023e-02	9.953142143785954e-04
20037	3.138870000839233e-02	5.291001871228218e-04
20049	3.138554468750954e-02	1.056986395269632e-03
20061	3.139581531286240e-02	1.638736110180616e-03
20073	3.140306845307350e-02	9.562121704220772e-04
20085	3.140224143862724e-02	4.929634742438793e-04
20097	3.140951320528984e-02	1.529815141111612e-03
20109	3.140955045819283e-02	4.684664309024811e-04
20121	3.142043575644493e-02	1.644393894821405e-03
20133	3.142436221241951e-02	-4.228064790368080e-04
20141	3.142340481281281e-02	6.698537617921829e-06
20153	3.143189474940300e-02	1.321986783295870e-03
20165	3.144649416208267e-02	1.739436760544777e-03
20177	3.145086020231247e-02	5.919681861996651e-04
20189	3.144828602671623e-02	2.154726535081863e-04
20201	3.144669160246849e-02	5.415650084614754e-04
20217	3.145038709044456e-02	4.907636903226376e-04
20225	3.144678846001625e-02	-3.209873102605343e-04
20241	3.145056962966919e-02	3.124792128801346e-04
20253	3.145346790552139e-02	-2.107550390064716e-04
20265	3.144710883498192e-02	2.215825952589512e-04
20277	3.143916279077530e-02	-1.514102332293987e-04
20289	3.144122660160065e-02	5.680941976606846e-04
20301	3.143350407481194e-02	1.617306843400002e-04
20313	3.143092989921570e-02	1.401316840201616e-03
20325	3.142475709319115e-02	-4.572095349431038e-05
20337	3.143473342061043e-02	5.718120373785496e-04
20349	3.142322227358818e-02	-9.887814521789551e-04
20357	3.141404688358307e-02	-9.984434582293034e-04
20373	3.142692893743515e-02	1.571422908455133e-03
20385	3.142406418919563e-02	-7.373620755970478e-04
20397	3.141711279749870e-02	-4.614423960447311e-05
20409	3.141323849558830e-02	-4.763575270771980e-04
20421	3.141634538769722e-02	8.675958961248398e-04
20433	3.142675757408142e-02	1.648352481424809e-03
20445	3.143928572535515e-02	8.123791776597500e-04
20457	3.143788129091263e-02	1.417500898241997e-04
20469	3.144559264183044e-02	1.286286395043135e-03
20481	3.144108876585960e-02	4.736916162073612e-04
20489	3.144273906946182e-02	9.309342131018639e-04
20505	3.146777302026749e-02	2.204250544309616e-03
20513	3.147581592202187e-02	1.118591055274010e-03
20529	3.149472549557686e-02	9.862100705504417e-04
20541	3.150093182921410e-02	1.524260267615318e-03
20553	3.150060027837753e-02	5.030902102589607e-04
20565	3.149938210844994e-02	1.406096853315830e-04
20577	3.149809688329697e-02	6.302227266132832e-04
20589	3.150051087141037e-02	-4.846872761845589e-04
20601	3.150190785527229e-02	1.156905200332403e-03
20613	3.150321543216705e-02	-6.329128518700600e-05
20625	3.150214254856110e-02	4.673521034419537e-04
20633	3.149908035993576e-02	5.083205178380013e-04
20649	3.149254620075226e-02	1.531898044049740e-03
20657	3.150008618831635e-02	1.322525553405285e-03
20669	3.149366378784180e-02	1.516812480986118e-04
20681	3.150242194533348e-02	1.107972580939531e-03
20693	3.150151669979095e-02	3.771185874938965e-04
20705	3.150405734777451e-02	8.286545053124428e-04
20718	3.151118755340576e-02	5.719726905226707e-04
20730	3.151044249534607e-02	5.261846818029881e-04
20742	3.150375932455063e-02	1.148767769336700e-04
20758	3.150811046361923e-02	6.403429433703423e-04
20766	3.151248767971992e-02	1.126977149397135e-03
20778	3.151302784681320e-02	5.035619251430035e-04
20790	3.151209652423859e-02	-9.356345981359482e-05
20803	3.151293843984604e-02	1.659259665757418e-03
20815	3.151372075080872e-02	-1.533022150397301e-04
20827	3.152193501591682e-02	7.466608658432961e-04
20840	3.153205290436745e-02	6.259800866246223e-04
20852	3.154598176479340e-02	1.162640750408173e-03
20860	3.155373781919479e-02	1.617828384041786e-03
20872	3.155184537172318e-02	-1.740041188895702e-04
20888	3.155835717916489e-02	5.706734955310822e-04
20900	3.156014904379845e-02	-9.229546412825584e-05
20912	3.156399726867676e-02	-1.045968383550644e-05
20924	3.157127276062965e-02	1.655477099120617e-03
20936	3.158245235681534e-02	1.232685055583715e-03
20948	3.157911822199821e-02	1.234160736203194e-04
20960	3.158374503254890e-02	1.546272542327642e-03
20972	3.158958256244659e-02	6.374688819050789e-04
20984	3.157995268702507e-02	4.900363273918629e-04
20996	3.158320486545563e-02	6.638714112341404e-04
21008	3.157789632678032e-02	-5.149329081177711e-05
21020	3.158357739448547e-02	7.786629721522331e-04
21032	3.158586844801903e-02	1.564277336001396e-03
21044	3.157957643270493e-02	-4.676780663430691e-04
21056	3.157652541995049e-02	1.524969469755888e-03
21068	3.157699853181839e-02	-5.246661603450775e-04
21080	3.157614544034004e-02	-3.328640013933182e-05
21092	3.157180175185204e-02	3.535551950335503e-04
21104	3.157425671815872e-02	1.720614265650511e-03
21116	3.157940879464149e-02	9.817164391279221e-05
21128	3.157293051481247e-02	1.225275918841362e-04
21140	3.157408908009529e-02	1.624994445592165e-03
21152	3.157927095890045e-02	5.882466211915016e-04
21164	3.158146515488625e-02	9.007137268781662e-04
21176	3.159084171056747e-02	1.573313958942890e-03
21188	3.159143030643463e-02	6.386539898812771e-04
21200	3.160271048545837e-02	2.231040503829718e-03
21212	3.161441907286644e-02	1.607932150363922e-03
21224	3.161882236599922e-02	6.200992502272129e-04
21236	3.162094205617905e-02	7.881377823650837e-04
21248	3.163420036435127e-02	1.677759923040867e-03
21260	3.164692595601082e-02	2.007354050874710e-03
21272	3.164780139923096e-02	-7.083639502525330e-05
21284	3.165565431118011e-02	5.860636010766029e-04
21296	3.165222331881523e-02	-1.764651387929916e-04
21308	3.164880350232124e-02	-4.218616522848606e-04
21320	3.164383769035339e-02	7.276409305632114e-04
21332	3.164592757821083e-02	1.406455878168344e-03
21344	3.164548799395561e-02	8.520744740962982e-04
21356	3.164400532841682e-02	6.235651671886444e-04
21368	3.165437653660774e-02	1.410703174769878e-03
21380	3.166274353861809e-02	1.596426591277122e-03
21392	3.166898339986801e-02	1.052467152476311e-03
21404	3.167011216282845e-02	6.273682229220867e-04
21416	3.167134150862694e-02	1.105672679841518e-03
21432	3.168486431241035e-02	1.374180894345045e-03
21444	3.168979659676552e-02	1.308535691350698e-03
21453	3.169776126742363e-02	1.306346617639065e-03
21465	3.169628232717514e-02	-2.157283015549183e-04
21477	3.168966248631477e-02	-3.228532150387764e-04
21489	3.168735280632973e-02	3.273943439126015e-04
21501	3.169310092926025e-02	1.993510406464338e-03
21513	3.169996291399002e-02	6.357044912874699e-04
21521	3.169723972678185e-02	-1.142770051956177e-04
21533	3.169538825750351e-02	7.827584631741047e-04
21545	3.169682621955872e-02	5.989437922835350e-04
21557	3.169735521078110e-02	-4.233135841786861e-04
21569	3.169640526175499e-02	8.153454400599003e-04
21581	3.170841559767723e-02	1.802595332264900e-03
21593	3.171071782708168e-02	-1.598182134330273e-04
21605	3.171773254871368e-02	2.712998539209366e-04
21617	3.171197697520256e-02	5.976995453238487e-04
21629	3.171605244278908e-02	3.703618422150612e-04
21641	3.171319514513016e-02	7.515074685215950e-04
21653	3.172088041901588e-02	1.688244752585888e-03
21665	3.172830864787102e-02	7.053739391267300e-04
21677	3.172795474529266e-02	6.207334809005260e-04
21689	3.173395991325378e-02	1.650694757699966e-03
21701	3.174116462469101e-02	7.070880383253098e-04
21713	3.174414858222008e-02	3.305547870695591e-04
21725	3.174474462866783e-02	4.265652969479561e-04
21737	3.174101561307907e-02	5.858205258846283e-04
21749	3.174683824181557e-02	1.011034939438105e-03
21761	3.174762055277824e-02	6.522927433252335e-04
21773	3.174861520528793e-02	6.923605687916279e-04
21785	3.174022212624550e-02	6.077699363231659e-04
21793	3.174078091979027e-02	5.948594771325588e-04
21805	3.174581378698349e-02	7.539512589573860e-04
21817	3.174893558025360e-02	1.092472579330206e-03
21833	3.174800798296928e-02	8.210591040551662e-04
21845	3.175330907106400e-02	1.131609547883272e-03
21857	3.176018223166466e-02	6.505488418042660e-04
21869	3.176281601190567e-02	6.645177491009235e-04
21881	3.177808597683907e-02	1.843563746660948e-03
21893	3.177155181765556e-02	-4.353136755526066e-04
21905	3.176596388220787e-02	9.967852383852005e-04
21917	3.177185356616974e-02	2.444138284772635e-03
21929	3.178865462541580e-02	1.690269913524389e-03
21941	3.179228678345680e-02	4.961877129971981e-04
21953	3.179816156625748e-02	1.691682264208794e-03
21961	3.180139511823654e-02	7.283403538167477e-04
21977	3.181015327572823e-02	1.679366920143366e-03
21989	3.181508183479309e-02	6.778403185307980e-04
22001	3.181574121117592e-02	1.215469092130661e-04
22013	3.182436898350716e-02	1.507098320871592e-03
22025	3.182712942361832e-02	7.099546492099762e-04
22037	3.182441741228104e-02	1.581157092005014e-03
22049	3.182630240917206e-02	4.032962024211884e-04
22061	3.183468431234360e-02	7.013585418462753e-04
22073	3.183366730809212e-02	7.215486839413643e-04
22081	3.183392435312271e-02	4.099975340068340e-04
22093	3.183446452021599e-02	1.221149228513241e-03
22106	3.184038400650024e-02	6.163860671222210e-04
22119	3.184057399630547e-02	2.934290096163750e-04
22131	3.182845562696457e-02	-3.900048322975636e-04
22143	3.182842954993248e-02	6.268434226512909e-04
22151	3.183183073997498e-02	7.453849539160728e-04
22163	3.184232488274574e-02	1.523130573332310e-03
22179	3.187555074691772e-02	1.717887818813324e-03
22187	3.188594803214073e-02	1.659032888710499e-03
22203	3.188724070787430e-02	5.767769180238247e-04
22215	3.188373148441315e-02	-4.114019684493542e-04
22227	3.188035637140274e-02	3.556073643267155e-04
22239	3.188207000494003e-02	6.195874884724617e-04
22251	3.188531845808029e-02	6.139138713479042e-04
22264	3.189263120293617e-02	1.588386483490467e-03
22276	3.191108256578445e-02	1.793604809790850e-03
22284	3.191210329532623e-02	-3.304965794086456e-04
22300	3.191255778074265e-02	6.491737440228462e-04
22312	3.190500661730766e-02	9.964625351130962e-04
22324	3.192102909088135e-02	2.163380850106478e-03
22336	3.192267194390297e-02	4.235273227095604e-04
22348	3.192194551229477e-02	2.700323238968849e-04
22360	3.192595019936562e-02	1.541692763566971e-04
22372	3.191452100872993e-02	4.534702748060226e-04
22384	3.192118927836418e-02	1.662881113588810e-03
22396	3.193382173776627e-02	1.735757570713758e-03
22408	3.193981945514679e-02	6.548734381794930e-04
22420	3.193058073520660e-02	8.107861503958702e-05
22432	3.193405643105507e-02	5.818400532007217e-04
22444	3.193275257945061e-02	9.874636307358742e-04
22456	3.193877264857292e-02	6.303740665316582e-04
22464	3.193777799606323e-02	3.647361882030964e-04
22476	3.192952275276184e-02	1.262305304408073e-04
22488	3.194374591112137e-02	1.674843020737171e-03
22500	3.195249289274216e-02	8.050068281590939e-04
22512	3.195718303322792e-02	7.192124612629414e-04
22524	3.195514529943466e-02	1.058080699294806e-03
22536	3.197044879198074e-02	1.407559961080551e-03
22549	3.197616338729858e-02	1.297926530241966e-03
22561	3.198598325252533e-02	1.061286777257919e-03
22573	3.198931738734245e-02	-3.508250229060650e-04
22585	3.199540078639984e-02	7.370240055024624e-04
22597	3.200067579746246e-02	1.686895731836557e-03
22609	3.201141580939293e-02	1.675797626376152e-03
22621	3.201363980770111e-02	1.058698166161776e-03
22633	3.202163428068161e-02	1.018179580569267e-03
22645	3.202493861317635e-02	2.759858034551144e-04
22657	3.202574327588081e-02	1.293024048209190e-03
22669	3.205007687211037e-02	2.050439361482859e-03
22681	3.205670416355133e-02	9.754677303135395e-04
22693	3.205574676394463e-02	4.068156704306602e-04
22705	3.205999732017517e-02	1.148728188127279e-03
22717	3.205848112702370e-02	6.652963347733021e-04
22729	3.206257894635201e-02	1.601143274456263e-03
22741	3.206611424684525e-02	7.052021101117134e-04
22753	3.206532821059227e-02	7.450296543538570e-04
22765	3.206665068864822e-02	7.525272667407990e-04
22777	3.207249194383621e-02	1.384160481393337e-03
22789	3.207142651081085e-02	7.343804463744164e-04
22801	3.208361566066742e-02	1.705243252217770e-03
22813	3.208356350660324e-02	7.483479566872120e-04
22825	3.209197148680687e-02	1.505492720752954e-03
22837	3.208719193935394e-02	6.513143889605999e-04
22849	3.208809718489647e-02	9.640231728553772e-04
22861	3.208950534462929e-02	1.357484608888626e-03
22873	3.209286183118820e-02	1.195247750729322e-03
22885	3.209761157631874e-02	7.523321546614170e-04
22897	3.210981190204620e-02	2.174490131437778e-03
22909	3.212071582674980e-02	1.007466111332178e-03
22921	3.213570266962051e-02	2.726590260863304e-03
22933	3.213683143258095e-02	3.710724413394928e-04
22945	3.212958946824074e-02	-2.002734690904617e-04
22957	3.212335705757141e-02	6.364029832184315e-04
22969	3.212315961718559e-02	-4.598498344421387e-05
22981	3.212709352374077e-02	1.717500854283571e-03
22993	3.213945776224136e-02	1.548488624393940e-03
23005	3.214421868324280e-02	1.012365333735943e-03
23017	3.214877471327782e-02	1.736460253596306e-03
23029	3.215815499424934e-02	6.543751806020737e-04
23041	3.216157108545303e-02	1.252049580216408e-03
23053	3.215863183140755e-02	4.893816076219082e-04
23065	3.216337040066719e-02	1.737146638333797e-03
23077	3.217135742306709e-02	1.671445555984974e-03
23089	3.218056634068489e-02	7.488718256354332e-04
23101	3.218470513820648e-02	7.562017999589443e-04
23113	3.218775242567062e-02	1.832234673202038e-03
23125	3.219544515013695e-02	1.043348107486963e-03
23137	3.219596669077873e-02	1.470903400331736e-03
23149	3.219737485051155e-02	7.452247664332390e-04
23161	3.220404684543610e-02	1.212508417665958e-03
23173	3.220662847161293e-02	7.063997909426689e-04
23185	3.220619261264801e-02	-3.681015223264694e-04
23193	3.220156580209732e-02	1.827641390264034e-04
23206	3.220168501138687e-02	1.783106010407209e-03
23218	3.221345692873001e-02	1.789899077266455e-03
23234	3.221867978572845e-02	1.816761214286089e-03
23242	3.221852704882622e-02	3.686686977744102e-04
23254	3.221530839800835e-02	3.658761270344257e-04
23266	3.220834583044052e-02	3.517717123031616e-04
23278	3.220965713262558e-02	9.977994486689568e-04
23290	3.219677880406380e-02	-1.114906743168831e-03
23302	3.219017758965492e-02	-5.910033360123634e-05
23314	3.218950703740120e-02	7.371730171144009e-04
23326	3.218760713934898e-02	1.474758610129356e-03
23338	3.218112885951996e-02	-1.508817076683044e-04
23350	3.218074515461922e-02	5.395123735070229e-04
23362	3.218503668904305e-02	9.507797658443451e-04
23378	3.219460695981979e-02	1.828426495194435e-03
23390	3.220099583268166e-02	1.445812638849020e-03
23398	3.220623731613159e-02	1.743090804666281e-03
23410	3.222174569964409e-02	1.790890004485846e-03
23422	3.222784772515297e-02	7.094871252775192e-04
23434	3.224101662635803e-02	1.048235688358545e-03
23446	3.224257007241249e-02	6.111506372690201e-04
23458	3.224157914519310e-02	9.564193896949291e-04
23470	3.223802894353867e-02	-2.838801592588425e-04
23482	3.223505616188049e-02	1.009618863463402e-03
23494	3.224003687500954e-02	1.847120933234692e-03
23506	3.226730599999428e-02	1.158788334578276e-03
23518	3.226991742849350e-02	7.207347080111504e-04
23530	3.227143362164497e-02	1.697300933301449e-03
23542	3.227250277996063e-02	7.466156966984272e-04
23554	3.227826207876205e-02	1.224054023623466e-03
23566	3.227827325463295e-02	6.536105647683144e-04
23578	3.227958455681801e-02	1.099445391446352e-03
23590	3.228699788451195e-02	7.999236695468426e-04
23602	3.228883445262909e-02	5.244291387498379e-04
23614	3.229619190096855e-02	6.964295171201229e-04
23626	3.229786083102226e-02	6.358539685606956e-04
23638	3.229399397969246e-02	1.120911911129951e-04
23650	3.229239583015442e-02	7.037385366857052e-04
23662	3.228877112269402e-02	-6.183562800288200e-05
23674	3.229381516575813e-02	1.832378096878529e-03
23682	3.230080008506775e-02	1.162978820502758e-03
23698	3.230966627597809e-02	8.507762104272842e-04
23710	3.231040388345718e-02	1.362453680485487e-03
23722	3.231595084071159e-02	1.489609945565462e-03
23734	3.232716768980026e-02	2.955767791718245e-03
23746	3.233049809932709e-02	6.922367028892040e-04
23758	3.231707587838173e-02	-2.911272458732128e-04
23770	3.231250122189522e-02	1.658760942518711e-03
23782	3.232014551758766e-02	7.124748080968857e-04
23794	3.232116997241974e-02	7.067453116178513e-04
23806	3.232474997639656e-02	1.303692348301411e-03
23814	3.232501819729805e-02	5.620219744741917e-04
23826	3.231403604149818e-02	3.034020774066448e-04
23838	3.232333436608315e-02	9.594210423529148e-04
23850	3.233223780989647e-02	1.723401248455048e-03
23862	3.233566507697105e-02	9.570415131747723e-04
23874	3.233763575553894e-02	7.808720692992210e-04
23886	3.234753012657166e-02	1.697666011750698e-03
23898	3.234110772609711e-02	-3.138855099678040e-04
23910	3.233553096652031e-02	1.225816085934639e-03
23922	3.234815225005150e-02	6.491444073617458e-04
23934	3.234998881816864e-02	1.985454466193914e-03
23946	3.235336393117905e-02	1.054438762366772e-03
23958	3.236559405922890e-02	1.556547824293375e-03
23970	3.236561641097069e-02	7.492024451494217e-04
23982	3.236221522092819e-02	6.836992688477039e-04
23994	3.235884755849838e-02	7.494036108255386e-04
24006	3.235707059502602e-02	7.827375084161758e-04
24018	3.236003965139389e-02	1.764904707670212e-03
24030	3.235432878136635e-02	7.235822267830372e-04
24042	3.235020115971565e-02	7.492816075682640e-04
24054	3.235497698187828e-02	9.560897015035152e-04
24066	3.234995529055595e-02	2.710237167775631e-04
24079	3.233664482831955e-02	2.053766511380672e-04
24088	3.232314065098763e-02	-1.301190350204706e-03
24100	3.232169896364212e-02	8.370047435164452e-04
24112	3.232344239950180e-02	1.398543827235699e-03
24124	3.234000876545906e-02	1.112774014472961e-03
24136	3.234822675585747e-02	9.848102927207947e-04
24148	3.234526515007019e-02	2.725562080740929e-04
24160	3.234636038541794e-02	7.510343566536903e-04
24172	3.233365714550018e-02	-3.706500865519047e-04
24184	3.233027830719948e-02	7.448103278875351e-04
24196	3.232811018824577e-02	9.050574153661728e-04
24208	3.233007341623306e-02	6.923465989530087e-04
24220	3.233436122536659e-02	1.073232851922512e-03
24232	3.233011811971664e-02	-1.046061515808105e-04
24244	3.232549875974655e-02	1.702692825347185e-03
24256	3.232550993561745e-02	-1.835143193602562e-04
24268	3.232613578438759e-02	1.381179783493280e-03
24280	3.231930732727051e-02	7.468461990356445e-04
24292	3.232263773679733e-02	1.815566793084145e-03
24304	3.233468160033226e-02	1.631094608455896e-03
24316	3.233821317553520e-02	2.232971601188183e-04
24328	3.235008195042610e-02	1.757869031280279e-03
24340	3.235797584056854e-02	8.153710514307022e-04
24352	3.236576914787292e-02	1.179431565105915e-04
24364	3.236240521073341e-02	1.074619125574827e-03
24376	3.235984966158867e-02	7.004276849329472e-04
24388	3.234858810901642e-02	6.500286981463432e-04
24400	3.234269842505455e-02	3.288793377578259e-04
24412	3.235084936022758e-02	1.186704728752375e-03
24424	3.235534951090813e-02	4.796055145561695e-04
24436	3.236133977770805e-02	9.024417959153652e-04
24448	3.237263113260269e-02	1.807043328881264e-03
24460	3.237862139940262e-02	1.150437165051699e-03
24468	3.237571939826012e-02	-1.383069902658463e-04
24481	3.238085657358170e-02	2.340484410524368e-03
24493	3.239202126860619e-02	9.507052600383759e-04
24505	3.240874037146568e-02	1.580168958753347e-03
24518	3.240992873907089e-02	7.213721983134747e-04
24530	3.240366652607918e-02	3.321301192045212e-04
24542	3.240476176142693e-02	1.231383997946978e-03
24554	3.240500390529633e-02	1.188885420560837e-03
24566	3.239559754729271e-02	1.440308988094330e-04
24578	3.238873556256294e-02	9.821262210607529e-05
24590	3.238734975457191e-02	7.945653051137924e-04
24602	3.238506615161896e-02	9.143045172095299e-04
24614	3.237796947360039e-02	5.026431754231453e-04
24626	3.236870467662811e-02	-2.392595633864403e-04
24638	3.237296268343925e-02	8.285362273454666e-04
24650	3.237563744187355e-02	7.634013891220093e-04
24662	3.236841410398483e-02	1.959828659892082e-05
24674	3.238150849938393e-02	2.946651540696621e-03
24686	3.239610791206360e-02	1.819298136979342e-03
24702	3.241768851876259e-02	8.014156483113766e-04
24714	3.242965787649155e-02	1.826726365834475e-03
24726	3.243988379836082e-02	1.295608002692461e-03
24738	3.245371207594872e-02	2.558439504355192e-03
24750	3.245635330677032e-02	-2.302569337189198e-04
24762	3.247186541557312e-02	2.765359356999397e-03
24774	3.247892856597900e-02	4.739672876894474e-04
24786	3.247056528925896e-02	1.798942685127258e-05
24798	3.245659172534943e-02	1.945844851434231e-04
24810	3.245846182107925e-02	-1.958026550710201e-04
24822	3.245753422379494e-02	2.427932340651751e-03
24830	3.246027603745461e-02	1.076664775609970e-03
24842	3.246816620230675e-02	2.166244667023420e-03
24854	3.247842192649841e-02	1.880358438938856e-03
24862	3.247876465320587e-02	7.461789064109325e-04
24874	3.248241916298866e-02	1.111196354031563e-03
24886	3.248514980077744e-02	7.276521064341068e-04
24898	3.249087184667587e-02	1.468462403863668e-03
24910	3.249942511320114e-02	2.524651587009430e-03
24922	3.250863403081894e-02	1.180112827569246e-03
24934	3.251401335000992e-02	5.552885122597218e-04
24946	3.251883387565613e-02	7.496736943721771e-04
24958	3.251425549387932e-02	3.632283769547939e-04
24970	3.251852467656136e-02	1.619991846382618e-03
24986	3.252252563834190e-02	5.503790453076363e-04
24998	3.251245990395546e-02	-2.796780318021774e-04
25010	3.251253813505173e-02	9.229341521859169e-04
25022	3.251137956976891e-02	5.979761481285095e-04
25034	3.252068534493446e-02	1.826034393161535e-03
25046	3.252791985869408e-02	1.415232662111521e-03
25058	3.253495693206787e-02	9.168563410639763e-04
25070	3.253303468227386e-02	6.771897897124290e-04
25082	3.254063427448273e-02	2.901690080761909e-03
25094	3.256388381123543e-02	2.841081935912371e-03
25106	3.256377577781677e-02	1.043035648763180e-03
25118	3.257704898715019e-02	1.118308864533901e-03
25130	3.257466480135918e-02	6.446782499551773e-04
25142	3.256815671920776e-02	8.309343829751015e-04
25154	3.256230801343918e-02	5.959067493677139e-05
25167	3.257017955183983e-02	1.773991622030735e-03
25179	3.258028253912926e-02	1.617192756384611e-03
25191	3.258728235960007e-02	1.813412178307772e-03
25204	3.259731456637383e-02	1.727274153381586e-03
25212	3.259805589914322e-02	4.263501614332199e-04
25224	3.259836882352829e-02	1.407186966389418e-03
25236	3.259112313389778e-02	-6.926758214831352e-05
25248	3.258501738309860e-02	6.454344838857651e-04
25260	3.258901461958885e-02	1.820413861423731e-03
25272	3.259263560175896e-02	8.777552284300327e-04
25284	3.258748352527618e-02	-3.113187849521637e-04
25296	3.259129077196121e-02	1.768057234585285e-03
25308	3.260883316397667e-02	1.933227758854628e-03
25320	3.260928019881248e-02	7.053385488688946e-04
25332	3.261992707848549e-02	9.704031981527805e-04
25344	3.263119235634804e-02	7.191756740212440e-04
25352	3.263576701283455e-02	1.431410200893879e-03
25368	3.263606131076813e-02	-2.086986787617207e-04
25380	3.263235837221146e-02	1.755976118147373e-04
25392	3.263864293694496e-02	1.260678749531507e-03
25404	3.264229372143745e-02	1.074092928320169e-03
25416	3.264008462429047e-02	3.946339711546898e-04
25428	3.262400627136230e-02	1.408150419592857e-04
25440	3.263235837221146e-02	1.501792110502720e-03
25452	3.262768313288689e-02	7.443586364388466e-04
25464	3.263444826006889e-02	1.774398609995842e-03
25476	3.264532983303070e-02	7.978412322700024e-04
25488	3.265559673309326e-02	1.478194259107113e-03
25500	3.265532478690147e-02	3.730268217623234e-04
25508	3.265549242496490e-02	8.650831878185272e-04
25520	3.266426920890808e-02	1.409655902534723e-03
25532	3.267303109169006e-02	6.593996658921242e-04
25544	3.267505764961243e-02	7.138908840715885e-04
25552	3.268568962812424e-02	1.835413277149200e-03
25564	3.268888220191002e-02	4.362952895462513e-04
25576	3.269596025347710e-02	1.513670664280653e-03
25588	3.270150721073151e-02	1.344121526926756e-03
25600	3.269554674625397e-02	2.928455360233784e-04
25612	3.269643336534500e-02	1.536584459245205e-03
25624	3.270272910594940e-02	1.868771854788065e-03
25636	3.270402550697327e-02	6.023137830197811e-04
25648	3.270639106631279e-02	1.761975232511759e-03
25660	3.271346539258957e-02	1.079756300896406e-03
25672	3.271096572279930e-02	4.545198753476143e-04
25680	3.270746394991875e-02	7.018535397946835e-04
25692	3.271381184458733e-02	1.617194153368473e-03
25704	3.271264210343361e-02	5.612145178020000e-04
25716	3.270365670323372e-02	9.007938206195831e-05
25728	3.269774839282036e-02	9.482619352638721e-04
25740	3.269768133759499e-02	7.734843529760838e-04
25752	3.269423916935921e-02	1.451130956411362e-03
25764	3.269247338175774e-02	6.603533402085304e-04
25776	3.269416466355324e-02	1.815673895180225e-03
25788	3.270080313086510e-02	6.734509952366352e-04
25804	3.271039947867393e-02	7.666614837944508e-04
25812	3.271231800317764e-02	1.516186166554689e-03
25825	3.271072730422020e-02	8.193529210984707e-04
25837	3.270981460809708e-02	7.414473220705986e-04
25849	3.272055462002754e-02	1.683873124420643e-03
25861	3.272297605872154e-02	1.663646660745144e-03
25873	3.272924944758415e-02	1.770064700394869e-03
25885	3.273909538984299e-02	1.454166602343321e-03
25897	3.274912759661674e-02	1.198765821754932e-03
25909	3.275361657142639e-02	7.741092704236507e-04
25921	3.274879604578018e-02	-2.881721593439579e-04
25933	3.275144472718239e-02	1.352426595985889e-03
25945	3.275036811828613e-02	3.103553317487240e-04
25957	3.274406865239143e-02	1.199826132506132e-03
25969	3.274223580956459e-02	9.681750088930130e-05
25981	3.273398056626320e-02	6.884457543492317e-04
25993	3.273631632328033e-02	6.441646255552769e-04
26005	3.273703530430794e-02	1.737214159220457e-03
26013	3.274047002196312e-02	8.405041880905628e-04
26029	3.274668008089066e-02	6.900024600327015e-04
26037	3.274812176823616e-02	1.058083027601242e-03
26049	3.275027871131897e-02	1.670898869633675e-03
26061	3.275257721543312e-02	6.495495326817036e-04
26073	3.275181353092194e-02	7.552769966423512e-04
26085	3.274418413639069e-02	-1.875907182693481e-04
26097	3.273452445864677e-02	3.897193819284439e-04
26109	3.273180872201920e-02	7.942216470837593e-04
26121	3.273690864443779e-02	1.902549993246794e-03
26133	3.274311497807503e-02	1.008294522762299e-03
